2025-12-14 09:29 | 귀여운소연이 | 사진
2025-12-14 09:29 | 귀여운소연이 | 나 어제 10시에 잔 줄 알았는데...
9시부터 잤네 ㅎㅎㅎ
2025-12-14 09:29 | 귀여운소연이 | 회사 도착했어?
2025-12-14 09:31 | 이성준 | ㅋㅋㅋ
2025-12-14 09:31 | 이성준 | 어제 진짜로 일찍잤네
2025-12-14 09:31 | 이성준 | 주말에라도 그렇게 자야지~
2025-12-14 09:31 | 귀여운소연이 | https://n.news.naver.com/article/015/0005224062?sid=101
2025-12-14 09:31 | 이성준 | 웅 도착했어~ 오면서 디카페인 아메리카노 하나 사왔구~
2025-12-14 09:32 | 귀여운소연이 | 아침에 윤수 대리가 단톡에 보내줌 ㅎ
2025-12-14 09:32 | 이성준 | 엥 ㅋㅋ 아 이게 그거구나
2025-12-14 09:32 | 귀여운소연이 | 밥은?
2025-12-14 09:32 | 이성준 | 사진
2025-12-14 09:33 | 이성준 | 소연이만 보면돼 ㅋㅋ
2025-12-14 09:33 | 이성준 | 나 안먹었지~
2025-12-14 09:33 | 귀여운소연이 | 뭐 먹고 다녀~
2025-12-14 09:33 | 이성준 | 나 커피~
2025-12-14 09:33 | 이성준 | ㅋㅋㅋ
2025-12-14 09:33 | 이성준 | 사진
2025-12-14 09:33 | 이성준 | 댓글 분위기는 안좋네 ㅎㅎ
2025-12-14 09:34 | 귀여운소연이 | 댓글 못 봤어 ㅎㅎㅎ
2025-12-14 09:34 | 이성준 | ㅋㅋㅋ
2025-12-14 09:34 | 이성준 | 근데 사람들 다 웃는데
2025-12-14 09:35 | 귀여운소연이 | 사장님 얼굴이 너무 해맑게 웃으시고 계셔서...
2025-12-14 09:35 | 이성준 | 소연이만 안웃었네
2025-12-14 09:35 | 귀여운소연이 | 아... 그래? ㅋ
2025-12-14 09:35 | 귀여운소연이 | 상무님도 계시네?ㅋ
2025-12-14 09:36 | 이성준 | ㅋㅋ아직 안봤었어?
2025-12-14 09:36 | 귀여운소연이 | 대충 보다가 말았거든
2025-12-14 09:36 | 귀여운소연이 | 보내드려야지 ㅎㅎㅎㅎㅎ
2025-12-14 09:36 | 이성준 | ㅋㅋ윤수대리는 너무 터질라구 하구 ㅋㅋ
2025-12-14 09:36 | 이성준 | ㅋㅋ
2025-12-14 09:36 | 이성준 | 미리가 좀 잘 나오거같고
2025-12-14 09:36 | 이성준 | 기사처럼 ㅋㅋ
2025-12-14 09:37 | 귀여운소연이 | ㅎㅎㅎㅎ
2025-12-14 09:37 | 이성준 | 소연이는 아침은~
2025-12-14 09:38 | 귀여운소연이 | 나 이제 먹어야징
2025-12-14 09:38 | 이성준 | 다 차려졌어?
2025-12-14 09:38 | 이성준 | 소연이가 준비중이야?
2025-12-14 09:38 | 귀여운소연이 | 아니 밥 솥이 하고 있어 ㅎ
2025-12-14 09:39 | 귀여운소연이 | 예쁘잖아~
2025-12-14 09:39 | 이성준 | ㅋㅋ나한텐 아니거든~
2025-12-14 09:39 | 귀여운소연이 | 그래서 미리만 찍을 거였는뎅!!!
2025-12-14 09:39 | 이성준 | ㅋㅋ디자인팀은 다 찍힌거같네 거의
2025-12-14 09:39 | 이성준 | 유경과장은 ㅋㅋ좀 
2025-12-14 09:39 | 이성준 | 슬픈샷이구
2025-12-14 09:40 | 귀여운소연이 | 마자 ㅠㅠ
2025-12-14 09:40 | 귀여운소연이 | 바쁘지? 어여 일 해~
2025-12-14 09:41 | 귀여운소연이 | 일 하다가 쉬고 싶을 때 연락해~
2025-12-14 09:41 | 이성준 | ㅋㅋ아직은 안바빠 
이제 바빠져야지 ㅋㅋ
2025-12-14 09:41 | 이성준 | 얼른 끝내고 소연이랑 놀아야징
2025-12-14 09:41 | 이성준 | 웅웅~
2025-12-14 09:41 | 귀여운소연이 | 응!
2025-12-14 09:41 | 이성준 | 이따 연락할께~
2025-12-14 12:03 | 귀여운소연이 | 나는 아이랑 주토피아 영화보러가~
점심 맛있게 먹고 일해~
2025-12-14 12:04 | 이성준 | 주토피아~
2025-12-14 12:04 | 이성준 | 그거 재밌다던데
2025-12-14 12:04 | 귀여운소연이 | 1은 안 봐서 모르겠네 ㅎ
2025-12-14 12:05 | 이성준 | 웅웅 난 본부장님이 법인카드 줘서 
2025-12-14 12:05 | 이성준 | 회사 출근한사람들이랑 대구탕 먹구 올라구~ 
온달해물국
2025-12-14 12:06 | 이성준 | 주토피아 난 1편 재밌었어~ 
잼게 보구오구~
2025-12-14 12:06 | 이성준 | 추우니깐 잘 껴입고 다녀왕
2025-12-14 12:09 | 귀여운소연이 | 응~~
점심 맛있게 먹어~
2025-12-14 12:09 | 이성준 | 웅웅~~
2025-12-14 13:44 | 이성준 | 난 밥먹구 들어와서 일중이양~ 
2025-12-14 14:17 | 귀여운소연이 | 영화 끝 ㅎ
2025-12-14 14:23 | 이성준 | ㅋㅋ어땠어?
2025-12-14 14:26 | 귀여운소연이 | 재미있는데 엄청 재미있지는 또 않아 ㅎㅎㅎㅎ
2025-12-14 14:29 | 이성준 | ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2025-12-14 14:29 | 이성준 | 엄청 재밌기는 힘글징 ㅋㅋ
2025-12-14 14:30 | 이성준 | 이제 어디가~~
2025-12-14 14:30 | 귀여운소연이 | 문구점 ㅎㅎㅎ
2025-12-14 14:30 | 귀여운소연이 | 아!!!!!!!!! 맞다
2025-12-14 14:30 | 귀여운소연이 | 나 어제 최애의 아이 넷플릭스로 보는데... 왜 시즌 2밖에 없어???
2025-12-14 14:31 | 이성준 | 오?? 계속 보구 있었어?
2025-12-14 14:31 | 귀여운소연이 | 찾아보니까 만화책으로 결론이 있는 것 같던데... 그래서 결론 스포로 확인함ㅎㅎㅎ
2025-12-14 14:31 | 이성준 | 엥
2025-12-14 14:31 | 이성준 | 그라면 안대
2025-12-14 14:31 | 이성준 | 다음 분기에 나와
2025-12-14 14:31 | 이성준 | 시즌3
2025-12-14 14:31 | 귀여운소연이 | 시즌2 다 봤는데.. 3가 없어
2025-12-14 14:31 | 이성준 | 근데 나도 결말 다 보긴 했어 ㅋㅋㅋㅋ
2025-12-14 14:31 | 이성준 | 웅 맞아 이제 곧 나와 
2025-12-14 14:31 | 이성준 | ㅋㅋㅋㅋㅋ근데 말 없어서 안 보고 있는 줄 알았는데 보고 있네 크크 웃기다
2025-12-14 14:32 | 귀여운소연이 | ㅋㅋㅋㅋㅋ
2025-12-14 14:32 | 이성준 | ㅋㅋㅋ 그거 보고 있는 소연이 생각하니까 
2025-12-14 14:32 | 이성준 | 귀엽넹
2025-12-14 14:32 | 이성준 | 난 머리 하러 갈라궁
2025-12-14 14:33 | 귀여운소연이 | 다 했어?
2025-12-14 14:33 | 이성준 | 일 다 안 끝났는데 오늘은 머리 확인을 해야 될 것 같아 너무 길어
2025-12-14 14:33 | 이성준 | 아니 머리하고 엄마 아빠 집에 갔다가 다시 회사 오려고
2025-12-14 14:33 | 이성준 | 이모티콘
2025-12-14 14:33 | 이성준 | 근데 그래도 많이 했어
2025-12-14 14:33 | 귀여운소연이 | 헐
2025-12-14 14:36 | 이성준 | ㅋㅋ
2025-12-14 14:37 | 이성준 | 일단 미용실로 고고
2025-12-14 14:38 | 귀여운소연이 | 알겠어~ 예쁘게 하고 와~
2025-12-14 14:38 | 귀여운소연이 | 부모님이랑 식사도 맛나게 먹고
2025-12-14 14:38 | 이성준 | 웅~~
2025-12-14 14:39 | 이성준 | 머리 하다가 쉴 때 연락할게
2025-12-14 14:39 | 귀여운소연이 | ㅇㅇ
2025-12-14 15:27 | 귀여운소연이 | 미용실 갔어?
2025-12-14 15:28 | 이성준 | 웅웅 ㅋㅋㅋ
2025-12-14 15:28 | 이성준 | 다말았어
2025-12-14 15:28 | 이성준 | 어디양
2025-12-14 15:28 | 귀여운소연이 | 난 집이징
2025-12-14 15:29 | 귀여운소연이 | 그래서 오늘의 스타일은 뭔데?
2025-12-14 15:29 | 이성준 | 나 똑같아 ㅋㅋㅋ
2025-12-14 15:29 | 이성준 | 머리가 잘 안되도라궁
2025-12-14 15:29 | 귀여운소연이 | 근데 아줌마는 매번 다르게 해주시는 거 아냐?
2025-12-14 15:29 | 이성준 | 아냥 똑같이 해줘
2025-12-14 15:29 | 귀여운소연이 | 저번엔 아니라며 ㅎㅎ
2025-12-14 15:30 | 이성준 | 가끔 까먹고 뒷머리 덜 짜르는거 정도
2025-12-14 15:30 | 이성준 | 웅 쪼금씩 다르긴 한데
2025-12-14 15:30 | 이성준 | 가르마는 그대로니깐 ㅋㅋ
2025-12-14 15:30 | 이성준 | 난 가르마를 업애고
2025-12-14 15:31 | 이성준 | 없애고 싶은뎅
2025-12-14 15:31 | 이성준 | 그게 잘 안되더라구
2025-12-14 15:31 | 귀여운소연이 | 응
2025-12-14 15:31 | 이성준 | 오늘두 뒷머리 살리셨네
2025-12-14 15:31 | 이성준 | 아줌마 눈엔 이게 이쁜가바
2025-12-14 15:32 | 귀여운소연이 | 뒷머리야... 파마 다 하고서 더 짤라주세요~ 하면 되잖아
2025-12-14 15:32 | 이성준 | 웅 ㅋㅋ글킨한뎅
2025-12-14 15:32 | 이성준 | 저번에 본부장님이
2025-12-14 15:32 | 이성준 | 그러드라 살린게 이쁘다구
2025-12-14 15:32 | 이성준 | 이모티콘
2025-12-14 15:32 | 귀여운소연이 | ㅎㅎㅎㅎㅎㅎㅎㅎㅎ
2025-12-14 15:32 | 귀여운소연이 | 그 차이를 느끼셔?
2025-12-14 15:32 | 이성준 | ㅋㅋㅋㅋ
2025-12-14 15:32 | 이성준 | 그런가바
2025-12-14 15:32 | 이성준 | 아니 아무말도ㅠ안했는데
2025-12-14 15:33 | 이성준 | 그냥
2025-12-14 15:33 | 이성준 | 머리하고 갔는데
2025-12-14 15:33 | 이성준 | 뒷머리가딱 이쁘네
2025-12-14 15:33 | 이성준 | 그러셨어
2025-12-14 15:33 | 귀여운소연이 | ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ
2025-12-14 15:33 | 귀여운소연이 | 진짜 아줌마 같아 ㅎㅎㅎㅎㅎ
2025-12-14 15:33 | 이성준 | ㅋㅋㅋㅋㅋ
2025-12-14 15:33 | 이성준 | 에겐남이야
2025-12-14 15:33 | 귀여운소연이 | ㅎㅎㅎㅎㅎ
2025-12-14 15:33 | 귀여운소연이 | 오~ 그런말도 알아?
2025-12-14 15:33 | 이성준 | 나 다 알아~~~~
2025-12-14 15:34 | 귀여운소연이 | 다 안대 ㅎㅎㅎㅎ
